label	text_a
2	i  have  french-german-spanish  blood  ,  but  i  have  mostly  french  blood  ,  my  last  name  is  french  ,  as  far  as  i  know  that  ´  s  all  .
2	Judeo-Christians  seem  to  focus  on  the  idea  that  Jesus  was  a  Jewish  carpenter  ,  from  the  line  of  Jewish  king  David  .
0	There's  something  so  gross  and  such  an  assault  on  the  senses  as  the  sound  of  an  European  romance  language  coming  from  the  mouths  of  savages  !  .  .
2	Norway  :  3.3  (  2001  )  ,  3.9  (  2002  )  ,  3.5  (  2003  )  ,  1.8  (  2004  )  .  (  assuming  population  of  4.5  million  )  Sweden  :  2.6  (  2001  )  ,  3.7  (  2002  )  ,  3.5  (  2003  )  ,  2.6  (  2004  )  .  (  assuming  population  of  8.9  million  )  Iceland  is  at  about  0.2  .
2	I  'm  more  into  wolves  than  lions  .
2	Watch  the  full  program  at  http://www.pbs.org/wgbh/pages/frontline/the-confessions  Interrogation  or  child  abuse  ?
2	Your  dealer  is  messing  with  you  .
2	This  past  long  weekend  Aug  6th  ,  2007  ,  my  buddy  and  I  trailered  his  boat  to  the  desert  town  of  Osoyoos  ,  British  Columbia  .
0	When  I  watch  things  like  this  I  pray  God  will  have  vengeance  on  these  sub  humans  even  if  they  have  asked  for  forgiveness  .
3	Good  news  is  that  census  reports  suggest  whites  are  still  the  least  likely  to  race  mix  .
2	The  fact  is  immoral  and  irresponsible  parents  will  influence  children  to  be  immoral  and  irresponsible  .
2	The  person  blood  and  honour  interviewed  claimed  that  their  are  no  white  power  groups  in  ireland  at  the  moment  .
2	we  all  want  the  females  that  are  smart  and  look  like  top  model  but  imporant  is  to  ask  ourselves  :  do  we  deserve  ?
2	Police  confirmed  Monday  that  forensic  evidence  links  Matthew  ,  a  University  of  Virginia  Hospital  worker  ,  to  the  disappearance  and  slaying  of  20-year-old  Morgan  Harrington  in  October  2009  .
2	I  had  a  few  problems  too  but  then  again  I  had  a  few  problems  with  some  of  us  Irish  as  well  ,  so  ca  n't  complain
2	It  looks  like  our  friend  Krekar  will  be  winning  lots  of  votes  for  anti-immigrant  parties  in  Norway  's  upcoming  election  .
2	We  will  all  be  sitting  in  around  in  filth  waiting  for  death  .
2	I'm  just  dull  sometimes  ....
3	Its  common  to  for  whites  to  love  ethnics  when  they  do  n't  know  any  as  all  they  have  seen  is  the  pc  image  of  them  on  tv  .
2	On  most  maps  there  are  a  northern  pack-ice  border  .
2	I  never  saw  anybody  get  into  a  fight  or  even  an  arguement  at  my  college  .
2	Does  anyone  else  have  trouble  keeping  their  life  free  from  foreign  influence  ?
2	Where  have  you  seen  the  initials  88/77  ?
2	1488
2	I  think  girls  go  to  clubs  to  meet  guys  cause  there  are  so  many  guys  there  it  makes  it  easier  to  meet  some  one.  atleast  thats  what  i  have  been  told.  im  not  into  the  dancing  they  do  .
2	actually  SXE  kids  are  locked  up  more  then  drug  users  simply  for  acts  of  violence  but  maybe  thats  just  here  in  utah
2	Wait  when  did  he  single  you  out  and  call  you  a  racist  do  you  know  him  or  have  talk  to  him  in  person  ?
2	Whites  are  not  all  genetic  copies  of  one  another  .
2	It  should  be  moved  to  the  really  funny  joke  section  .
2	Their  calling  is  a  world  ruled  by  ``  the  Chosen  ''  from  Jerusalem  .
2	Asmodean
2	The  Ridge  motel  in  Mandan/Bismarck  costs  $  300  a  week  .
1	Sysselmannen  på  Svalbard  .
2	There  was  no  healing  possible.  they  stayed  several  days  in  the  water  until  one  evening  the  authorities  told  the  families  to  say  good  bye  to  their  loved  ones  and  leave.  then  they  gave  the  last  mercy  to  the  victims
2	Hi:  I  want  to  share  these  wonderful  videos  ,  very  beautiful  teachers  and  great  new  methods  for  everybody  can  easily  learn  .
2	Till  now  yellow  has  been  happy  to  ride  the  minority  tide  .
2	The  Swedish  Flag  today  was  presented  by  a  Nigerian  Girl  at  the  House  of  the  President  of  Ireland  ,  during  the  European  Union  Expansion  Ceremony  .
0	Watch  the  video  ,  its  only  10  minutes  ,  you  will  see  that  eventually  the  bi-racial  minority  is  butchered  .
0	how  could  you  have  a  debate  with  a  nigerian  woman  !  pity  i  was  listening  in  ,  should  have  been  a  good  laugh  listening  to  that  person  trying  to  hold  a  civilised  conversation
2	I'll  try  and  see  if  my  sister  can  bring  home  the  sheet  from  my  old  high  school  with  like  20  websites  and  their  passwords  of  scholary  reviewed  articls
2	Are  the  inhabitants  of  this  village  perhaps  not  ethnic  Georgians  ?
2	It  might  have  been  a  good  film  but  Cruise  really  stunk  as  the  German  officer  .
3	Here  is  my  old  school  picture  i  think  it  was  in  1994  .
2	Path  less  traveled  ,  is  the  safest  .
0	I  hear  the  jews  are  looking  to  open  a  Holohoax  center  in  Antarctica  next  year  .
2	But  I  was  Born  With  blond  hair  and  it  turned  Brown  by  the  time  I  turned  9  .
2	Don't  you  ever  find  it  strange  that  Al  Qaeda  seems  to  move  to  where  Washington  wants  it  's  troops  ?
2	I  think  you  do  the  best  you  can  to  embrace  the  best  of  who  you  are  by  helping  the  white  cause  .
2	The  Norwegian  government  should  print  several  million  copies  of  this  book  and  distribute  it  free  of  charge  to  every  adult  Norwegian  .
2	Going  next  year  does  n't  sound  half  bad  ..
2	SAVATE  -  Basic  Techniques  -  YouTube
0	If  they  were  jew  pieces  of  garbage  who  the  hell  cares  what  happened  to  them  .
2	I  shall  not  waste  a  single  more  moment  of  my  time  to  converse  with  you  .
2	He  live  on  forums  all  day  because  he  have  no  job  .
2	You  sound  right  ,  but  at  5-10  feet  in  your  bedroom  ?
2	Why  does  Stormfront  not  have  a  section  for  this  type  of  thing  .
2	Do  n't  slam  on  the  brakes  !
2	I  own  this  game  and  it  is  by  far  the  most  violent  and  sick  game  I  have  ever  played  .
2	It  offers  certificates  of  completion  for  many  courses  .
2	Sincerely  ,  Cummins88
2	Yes  ,  I  figured  that  out  on  my  own  a  few  hours  later  .
2	http://www.hardylaw.net/Truth_About_Bowling.html
3	Now  there  are  hundreds  and  in  a  few  years  there  will  be  thousands  .
2	We  need  to  start  a  pool  on  stormfront  and  use  the  money  to  buy  this  place  .
2	Ouuuuuuu  ,  do  I  hate  !
0	This  truly  goes  to  show  that  non  whites  will  follow  whites  anywhere  .
2	Yeah,  the  map  is  not  the  territory  .
2	I  am  33  and  I  have  never  ever  gotten  to  first  base  here  .
2	If  a  10th  grade  teacher  says  they  're  grading  from  a  rubric  that  says  they  're  grading  based  on  grammar  ,  spelling  ,  sentence  structure  ,  and  format  only  ,  they  ca  n't  ,  in  most  cases  ,  turn  around  and  give  you  a  failing  grade  for  the  assignment  because  they  do  n't  like  the  content  .
2	They  change  with  what  I  wear  too  and  turn  yellow  in  the  sun  .
2	A  has  been  from  a  genre  called  ``  grunge  rock  ''  AKA  sheety  music  popular  around  20  years  ago  I  did  n't  like  them  then  and  now  ...  same  consensus  Pearl  Jam  -  Jeremy  -  YouTube
2	YouTube  -  Authorities  release  video  of  detention  officer  assaulting  EDIT  :  I  actually  thought  the  attacker  was  a  male  negroid  until  I  just  read  a  report  on  it  on  New  Nation  News  .
2	https  :  //www.facebook.com/pages/Boyco  ...  85159441543213  Worthwhile  Canadian  Initiative  :  Dumb  men  commercials  err  ...  why  not  dumb  black  men  ,  dumb  black  women  ,  dumb  Asians  ?
2	Millions  upon  millions  of  them  ,  until  there  is  no  British  culture  left  .
2	we're  out  just  gotta  keep  looking  i  live  in  east  texas  out  here  its  just  as  hard  for  us  to  find  single  white  men
2	When  I  was  at  school  my  classmates  thought  it  would  be  hilarious  if  they  took  Hitlers  Body  and  put  my  head  on  top  of  it  ,  then  give  them  out  to  all  the  teachers  .
2	This  used  to  be  a  nice  white  city  ,  lots  of  German  immigrants  etc  .
3	And  the  only  person  to  stop  and  check  if  the  old  man  was  alright  was  what  looks  like  the  only  white  on  the  station  .
2	How  can  anyone  teach  or  discuss  past  events  leaving  out  a  race  people  responsible  for  the  majority  of  strife  amongst  Europeans  .
3	Guess  this  was  the  Ghetto  Express  !
2	2508
0	they  act  as  if  negros  with  aids  should  have  the  right  to  reproduce  when  they  will  die  off  and  have  no  way  to  take  care  of  the  kid  I  cant  believe  that  they  are  doing  this  by  the  millions  its  crazy
2	I  hope  their  is  some  sort  off  protest  about  this
3	This  is  just  so  wrong  .
2	This  is  the  previous  edition  of  that  textbook  ``  Making  Europe  ''  Amazon.com  :  Making  Europe  :  People  ,  Politics  ,  and  Culture  since  1300  (  9780618004829  )  :  Frank  L.  Kidner  ,  Maria  Bucur  ,  Ralph  Mathisen  ,  Sally  McKee  ,  Theodore  R.  Weeks  :  Books  Amazon.com  :  Making  Europe  :  People  ,  Politics  ,  and  Culture  since  1300  (  9780618004829  )  :  Frank  L.  Kidner  ,  Maria  Bucur  ,  Ralph  Mathisen  ,  Sally  McKee  ,  Theodore  R.  Weeks  :  Books  when  you  click  on  the  picture  to  ``  Look  Inside  ''  the  negro  pops  up  .
2	Don't  you  know  the  Jews  see  a  picture  like  this  and  laugh  their  asses  off  while  patting  each  other  on  the  back  .
2	That's  a  crock  of  crap  !
2	The  next  generation  is  our  future  ,  and  it  is  our  responsibility  to  ensure  that  they  are  raised  to  be  bright  ,  proud  ,  and  physically  and  morally  sound  White  men  and  women  .
2	Cool,  but  he  is  short  with  his  draw  ,  and  the  draw  weight  looks  light  too  .
2	This  is  your  only  choice  ,  White  man  !
3	TV  4  is  controlled  by  Jewish  Bonnier  (  Hirschel  )  family  .
2	The  woman  may  be  attractive  to  another  black  .
2	Why  is  there  an  exclusively  homosexual  high  school  when  you  do  n't  even  go  to  school  for  sex  in  the  first  place  ?!
2	Excellent  Article  !!  *  *  *  *  *  Why  Were  n't  They  In  Jail  ?
2	So  far  you  have  not  tried  to  post  hardly  anything  but  asking  about  your  race  type  .
2	Nothing  quite  like  watching  stupid  white  people  in  action  .
0	WTF  are  you  laughing  '  Groid  The  Jews  are  just  using  you  Monkeys  Get  lost  go  eat  some  watermelon  and  shoot  some  dice  or  something  .
2	I  'm  not  trolling  ,  but  venting  .
2	These  high  school  curriculums  are  more  about  encouraging  white  girls  to  hate  white  males  ,  not  other  males  .
2	I  live  just  north  of  the  area  you  're  talking  about  ,  in  Manistee  County  .
2	Not  fun  .
2	Sid  Wore  that  shirt  for  Shock  the  sex  pistols  were  NEVER  racist  ,  a  good  example  of  a  racist  punk  band  is  Agnostic  Front  .
2	14/88
2	I  'm  concerned  because  it  's  japanese  culture  insinuating  itself  into  American  culture  .
1	Blut  und  Ehre  !
2	Some  of  the  things  I  have  heard  about  teachers  having  to  put  up  with  is  insane  .
0	Good  luck  with  your  bugchasing  ,  homo  .  .  .
2	I  want  to  go  back  to  law  school  .
0	Instead  it  is  the  athletic  negro  Holyfield  11  kids  ,  Mike  Tyson  7  kids  ,  Riddick  Bowe  5  kids  ,  George  Foreman  10  kids  who  procreate  like  apes  and  spread  these  athlete  genes  along  .
2	No,  I  meant  how  to  get  around  buying  up  all  the  land  in  a  PLE  chosen  town  while  refusing  nonwhites  to  buy  any  property  in  such  an  area  ,  it  probably  would  n't  matter  if  a  nonwhite  bought  your  house  before  you  joined  a  PLE  .
2	Flip  up  sights  to  co-witness  with  an  optic  .
2	Why  dont  you  move  to  Nebraska  ?
2	I  think  they  're  not  White  and  dont  belong  in  White  nations  .
2	Home  Schooling  is  the  best  option  .
0	Where  a  white  woman  can  go  about  in  public  and  not  fear  assault  by  muds  .
2	The  rest  of  us  Goyim  :  we  have  to  break  our  backs  making  up  the  inflation  difference  .
2	How  about  this  one  --  the  commercials  for  the  home  burglary  alarm  they  keep  running  on  television---the  criminals  breaking  in  are  ---  surprise--always  white  .
2	Meaning  every  explanation  you  've  given  of  what  a  haplogroup  tends  to  be  is  inaccurate  they  mark  genetic  ancestors  the  mutations  will  be  in  the  chromosomes  .
2	Why  did  it  take  so  long  to  release  it  ?
2	I  have  to  walk  the  dog  now  but  will  come  back  later  to  watch  the  video  's  that  were  posted  .
0	Yeah,  if  msnbc  would  air  videos  like  this  they  'd  get  much  higher  ratings  than  the  same  ole  negro  grumblings  .
2	Do  `  F  *  ck  with  our  families  ,  buckwheat  !!
2	I  can  pick  them  out  a  mile  away  .
2	Is  n't  the  EU  wonderful  ?
3	Somehow  I  think  maybe  your  a  troll  .
2	There  is  more  hope  in  Austria  than  normal  Greece  but  I  know  one  guy  from  it  so  I  can  post  the  news  on  Monday  .
2	They  'd  be  ostracized  for  including  a  scene  like  this  in  a  Disney  movie  today  .
2	I  'm  sure  McGregor  and  Nate  will  put  on  a  good  show  but  I  'm  not  forking  over  $  50  for  one  good  fight  on  a  ppv
2	Check  it  out  this  is  disturbing  but  insightfull  and  revealing  information  that  are  people  here  need  to  see  .
0	Except  ,  of  course  ,  for  those  that  pander  to  the  filthy  sons  and  daughters  of  Satan  like  '  ol  Sandra  here  .
0	These  ``  black  people  ''  have  the  nerve  to  call  themselves  human.  .  .
2	WPWW  -  eddie
2	Gee  ,  why  do  n't  those  ``  sons  of  Obama  ''  matter  ?
2	Character  means  more  than  intelligence  .
2	Are  there  any  ple`s  started  yet  then  ?  and  if  so  where  are  they  so  we  can  check  them  out  maybe  we  will  move  to  one  .
0	The  problem  is  that  through  western  elites  we  have  to  feed  and  look  after  useless  savages  like  malema  .
2	Sounds  legit  ....
2	I  find  it  funny  how  obsessed  many  posters  are  here  about  how  ``  White  ''  and  area  is  ....  as  if  ``  Whiteness  ''  is  gauged  by  skin  color  alone  .
2	Our  enemy  has  the  sheep  already  ,  and  they  're  doing  more  to  destroy  us  than  many  of  these  ``  lions  ''  of  ours  are  saving  .
0	Hopefully  the  traitors  will  be  encircled  in  Westminster  palace  .
2	W.R.S.  14/88
2	Thankfully  not  like  that  up  here  mate  .
2	These  things  make  me  sick  !
0	There  will  be  hundreds  of  thousands  of  white  people  fleeing  your  proverbial  sea  of  mud  this  is  where  we  come  in  .
2	Stay  White  ,  Stay  Healthy  For  The  Fight
2	Karina  Sorensen  is  a  member  of  the  Danish  Peoples  Party  ,  a  pro-Danish  heritage  party  .
2	Exactly.
2	Thank  You  for  Posting  This  !!!
2	He  was  one  of  the  greatest  men  to  ever  draw  breath  on  this  planet  .
2	No  matter  how  many  times  I  browse  through  it  ,  its  impact  does  n't  lessen  .
2	Thank  you  to  all  the  people  who  've  responded  here  ,  and  to  those  of  you  who  've  sent  me  PM  's  about  it  .
2	Camden  New  Jersey  demographics  :  Hispanic  -  36,379  (  47.0  %  )  Black  alone  -  34,277  (  44.3  %  )  White  alone  -  3,792  (  4.9  %  )  Asian  alone  -  1,599  (  2.1  %  )  Two  or  more  races  -  938  (  1.2  %  )  American  Indian  alone  -  235  (  0.3  %  )  Other  race  alone  -  109  (  0.1  %  )  Native  Hawaiian  and  Other  Pacific  Islander  alone  -  15  (  0.02  %  )
2	https  :  //www.stormfront.org/forum/show  ...  te-519823.html
2	11
2	We  do  need  to  stop  judging  each  other  and  get  o  line  for  an  hour  and  go  do  something  ``  positive  ''  in  our  area.Lets  talk  solution  not  petty  diferences  .
2	YouTube  -  Orangutan  Towan  Paints  at  Woodland  Park  Zoo  ,  HD
2	Is  that  a  hate  crime  what  I  just  said  ?
2	I  think  you  all  got  your  way  ,  and  they  closed  down  the  German  minority  in  Upper  Silesia  thread  under  Activism  and  Politics  in  Europe  .
2	Just  saw  an  video  that  i  would  share  with  you  guys  YouTube  -  ``  WHITE  GENOCIDE  IN  AFRICA  ''  THE  BEGINNING  OF  THE  END  !
2	It  is  about  time  damn  it  If  we  keep  listening  to  the  damn  Ass  teachers  we  are  going  to  change  from  Aryan  to  Airy  Einstein  is  Airy  want  us  to  believe  in  time  travel  and  hooking  up  a  hose  to  the  sky  to  funnel  dark  energy  when  the  damn  professors  funneling  funds  and  teaching  Einstein  's  stupidity  I  can  prove  Einstein  stupid  and  I  tried  to  meet  David  Duke  to  end  Einstein  and  he  did  not  reply  Any  History  makers  ?
2	drinking  does  ease  the  sorrow  of  a  lonely  life  ..  it  's  so  tempting  to  just  go  out  and  get  drunk  ,  and  laid  like  i  did  in  my  youth  ..  but  i  have  n't  got  the  energy  for  it  anymore  ..  more  likely  to  lie  in  bed  and  cry  until  it  's  time  to  go  work  ..  still  hoping  life  gets  better  than  this  :  drink  2508
2	It  warms  my  heart  to  see  that  apparently  there  's  more  than  just  one  pro-White  organization  in  San  Diego  area  planning  activities  !
2	I  remember  my  first  job  was  in  a  window  factory  and  I  was  one  of  the  few  whites  working  there  .
2	When  it  comes  to  black  jack  the  Chinese  have  no  problem  with  the  dealer  showing  a  4  ,  they  'll  even  split  a  pair  of  fours  funny  huh
2	If  there  is  a  non  white  in  town  ,  everyone  knows  about  it  .
2	These  in  Russia  i  saw  was  pure  black  as  black  as  can  be  ,  maybe  some  of  them  was  ``  tourists  ''  and  ``  students  ''  but  the  ones  i  seen  near  the  out  door  music  show  was  wearing  dirty  clothes  in  their  late  20s  big  gang  off  them  ,  even  seen  a  girl  dating  a  black  .
2	I'm  not  sure  .
2	Justice  for  Emily
2	Who  said  we  invented  literally  EVERYTHING  useful  ?
2	Well  good  luck  and  I  have  it  bookmarked  and  will  check  back  every  so  often  .
2	Probably  from  the  two  minimum  wage  part  time  jobs  ........  Oh  wait  ,  whites  need  not  apply  .
2	Imagine  a  bunch  of  people  carrying  these  in  their  possession  .
2	Going  to  sign  ``  Through  Innocent  Eyes  ''  right  now  and  mail  it  to  you  first  thing  tomorrow  morning  !
2	Tens  of  thousands  of  people  graduate  with  these  worthless  degrees  ,  find  out  they  're  unemployable  in  today  's  bleak  job  market  ,  then  take  on  several  tens  of  thousands  in  (  more  )  student  debt  to  get  a  law  or  business  degree  --  and  find  out  things  are  n't  much  better  .
2	Her  life  was  taken  in  her  own  home  by  intruders  in  a  robbery  attempt  ,  who  never  gave  a  second  thought  to  this  child  's  love  of  life  .
2	The  White  Horse  gig  was  by  far  the  best  gig  EVER  by  a  Racial  band  in  Ireland  ,  and  a  packed  house  too  ...
2	Brown  eyes  and  Brown  hair  make  you  no  less  white  than  someone  with  blonde  hair  and  blue  eyes  .
2	That  will  teach  you  for  wearing  a  jew  cap  you  great  suck  up  !
2	I  dont  watch  TV  other  than  to  watch  sport  (  Rugby  ,  Soccer  and  CVricket  )  and  occasionally  a  movie  ,  i  'd  probally  watct  more  than  5  hours  a  week  though  !
2	I  was  very  inspired  by  Moran  's  writing  .
2	sounds  like  their  government  is  doing  a  great  job  if  they  have  been  able  to  maintain  this  in  the  current  situation
2	Paul  also  has  a  daily  radio  program  throughout  the  week  on  White  Pride  radio  |  The  Voice  of  the  White  Resistance  !  called  '  The  Fightin  '  Side  Of  Me  '  .
2	Virtually  all  of  those  rapes  are  committed  by  non-whites  .
2	No  pictures  yet  .
2	Ive  seen  that  crap  too  ,  and  thought  WTF  ?
2	The  only  problem  I  see  in  the  area  is  a  lack  of  outside  work  .
2	Please  keep  us  updated  on  any  results  you  get  from  this  .
2	Bonnier  probably  control  some  70  %  or  so  of  all  media  in  Sweden  .
2	Backed  my  car  up  and  felt  a  thump  .
2	the.PLE.objectives  (  helping.establish.young.whites/families.in.housing  ,  jobs.etc.  )  .Both.my.Brother.  &  .I  .are.very.interested.in.your.program.
2	What  then  ?
0	ya  my  little  sister  doesnt  like  little  black  girls  when  they  try  to  talk  to  her  she  pulls  a  disgusted  face  and  says  why  are  you  black  ??  and  i  laugh  and  say  ``  Maggie  dont  talk  to  her  ''
2	no,  no.  the  immigrants  stayed  out  of  the  ROI  until  taoiseach  charlie  haughey  opened  up  our  economy  in  the  early  1990s  .
2	Or  is  it  exposure  to  the  sun  like  I  heard  someone  on  here  say  ?
2	Saw  a  lot  more  white  kids  this  year  ,  and  more  houses  open  .
2	I  hope  to  compete  myself  .
2	Booklet  updated  on  Feb.  14th  ,  2014  .
2	I  can  not  call  the  government  by  an  appropriate  name  .
2	I  hope  you  enjoy  the  celebrations  as  much  as  I  did  ,  remember  people  -  Multiculturalism  works  Racism  does  n't  Pakistani  celebrating  20/20  jeet  Tooting  -  YouTube
2	Never  mind  post  .
2	THANKS  !
2	Heart  diseases  -  around  100000  per  year  .
2	A  man  already  accused  of  killing  two  women  and  suspected  in  the  deaths  of  as  many  as  30  more  was  charged  with  raping  and  murdering  five  other  victims  .
2	I  ca  n't  find  an  actual  picture  of  it  anywhere  ,  but  there  's  lots  of  references  to  it  .
2	I  hope  all  make  you  feel  welcome  Glad  you  finally  decided  to  join  ..  and  you  are  young  enough  to  post  stuff  here
2	Behind  bullet-proof  glass  ,  a  dozen  armed  guards  ,  maybe  50  yards  away  .
2	Moby  Extreme  Ways  (  The  Bourne  Clip  )  -  YouTube
2	Not  to  mention  that  its  a  business  in  jails  among  the  gangs  too  .
2	I  think  that  white  women  who  cannot  find  a  suitable  white  partner  for  whatever  reason  should  not  delay  childbearing  but  should  go  to  a  sperm  bank  and  start  having  white  kids  .
2	Check  them  out  .
2	It  is  just  starting  to  happen  in  Riga  .
2	Saw  that  youtube  video  of  those  guys  shooting  444  marlin  and  454  Casull  in  an  old  410  shotgun  .
0	I  think  this  would  just  be  a  tighter  grip  the  ZOG  would  have  on  us  .
2	I  lived  in  Tulsa  awhile  back  right  down  from  the  airport  .
2	Until  we  have  a  dedicated  cable  television  station  ,  there  's  always  the  opportunity  to  use  the  free  cable  access  airwaves  as  per  this  thread  :  Make  a  Cable  Access  TV  Program  !
2	:  P  +  from  someone  else  to  Csabi  :  ``  So  according  to  Csabi  romanians  listen  to  hungarian  music  ?
2	I'm  not  EVEN  gonna  try  and  lie  ,  if  I  had  money  ,  I  'd  probably  have  a  whole  safe  full  of  these  !
2	Might  I  suggest  this  documentary  series  for  getting  rid  of  europhobic  tendencies  ?
2	It  has  everything  to  do  with  RACE  .
2	Perfectly  normal  and  WHITE  names  Next  try  :  Leida  f  Kulla  m  Alma  f  Ege  m  Ärta  f  Epp  m  Endla  f  Arno  m  Tiiu  f  Ikevald  m  Piibe  f  Reet  m  Rünno  m  Does  Ikevald  have  any  meaning  ?
2	Hey  j.p.  i  called  the  number  you  left  me  in  my  mail  a  couple  of  weeks  ago  but  they  said  they  never  heard  of  ya  ,  i  e-mailed  you  back  and  havent  heard  back  ,  shoot  me  yopur  #again  .
2	Black  metal  fan  ,  eyh  ?  =  o  )  The  fight  against  god  and  christ  has  begun  Forever  we  will  remember  those  that  lived  under  the  hammer  of  our  hoards  Forever  is  the  war  against  those  of  the  light  ,  untill  they  meet  the  face  of  death  ,  the  cold  of  death  A  winter  of  cold  shall  come  to  freese  the  blood  of  the  christians  Our  crusade  has  begun  and  every  step  is  a  stake  through  christs  heart  We  burn  gods  children  on  the  bonfire  We  burn  the  house  of  god  The  age  of  darkness  shall  cover  the  sun  The  gate  of  pearls  will  be  crushed  And  each  thorn  in  his  skull  ,  every  nail  in  his  body  Souls  born  under  the  mighty  throne  of  death  We  march  our  deathskull  rally  to  the  land  of  death  and  endless  plains  When  the  crusaders  dangle  ,  and  the  spirit  of  christ  is  dead  When  the  moon  shines  pale  and  lonely  ,  the  sounds  of  a  death  march  will  be  heard  Gone  were  those  of  gods  earth  ,  behind  a  dark  cloud  ,  the  moon  so  crude  and  col  Song  is  the  last  note  of  a  grave  song
0	Charlton  Heston  is  rolling  over  in  his  grave  knowing  an  ape  has  been  elected  to  the  white  house  .
2	What  are  you  talking  about  ?
2	It  has  only  taken  14  months  to  arrive  to  this  point  .
2	Thank  You  I  have  others  posted  through  out  this  thread  But  here  's  a  few  more  From  the  Going  to  the  Sun  Road  .
2	Black  '  females  '  fighting  with  black  police  in  Harlem  after  the  officers  try  to  ticket  them  for  skipping  their  fares  .
2	Crap  like  that  is  all  so  common  these  days  .
2	That  is  persecution  .
2	What  a  way  to  say  ``  hi  ''  !
2	I  concur  with  you  totally  ,  it  's  a  sick  county  I  live  in  .
2	In  fact  it  happened  a  while  back  ,  but  it  was  creepy  when  it  did  happen  .
2	I  think  you  already  know  the  answer  to  your  own  question  .
2	mate  could  you  imagine  the  look  on  a  pack  of  groids  faces  when  you  come  screaming  around  a  corner  on  one  of  those  guns  a'  blazin  .
2	I  'm  glad  that  you  're  planning  on  getting  out  there  to  do  it  .
2	I'm  in  the  pittsburgh  area  myself  .
2	That  is  The  NWO  beast  .
2	I  screamed  WTF  and  the  GF  came  running  out  of  the  bedroom  wondering  what  happened.  we  both  got  a  good  chuckle  out  of  it  .
0	Someone  Please  Tell  me  what  can  be  done  or  which  people  to  tell  that  the  Mexicans  and  or  other  hispanics  here  are  undercutting  price  quotes  on  Good  working  People  .
2	I  wonder  what  Mom  and  Dad  thought  of  that
2	He  just  got  completely  knocked  out  ,  should  be  fine  ,  I  've  seen  people  flop  around  like  a  fish  many  times  after  being  completely  knocked  out  .
2	Very  good  video  which  packs  a  hard  punch  .
2	When  a  race  no  longer  has  the  will  to  protect  its  women  then  it  's  well  on  the  way  to  extinction  .
2	There  are  a  crap  load  of  people  from  so  cal  and  a  whole  bunch  just  went  to  a  show  last  weekend  .
2	I  am  defiantly  intrested  in  maybe  hanging  out  sometime  .
2	There  's  nothing  else  like  hot  lead  to  teach  you  respect  for  a  firearm  .
2	-Those  that  can  ,  send  their  kids  to  jewish  only  schools  It  's  hardly  a  surprise  they  are  so  united  and  our  kids  have  friends  like  Tra'  von  .
2	Robert  Steuckers  and  Dr.  David  Duke  Gunther  Van  Den  Eynde  en  Dr.  David  Duke  Euro-Rus  2008  !
2	All  of  that  is  collateral  damage  of  the  great  white  genocide  and  we  're  paying  the  price  in  many  forms  :  our  people  loose  unity  ,  turn  to  alcohol  or  loneliness  ,  stress  and  being  unhappy  etc  ..
2	Kurt  Angle  youngest  of  5  brothers  ,  Brock  Lesnar  youngest  of  3  brother  .
2	88..im  from  houston  and  hoping  to  get  a  few  others  to  go  from  austin  also  ...  if  there  is  anyone  needing  a  ride  from  houston  they  can  message  me  on  yahoo  ..  under  cherrybyrd88  ...
2	Partly  visible  and  partly  invisible  at  all  times  ,  PLEs  are  based  upon  standard  community  organizing  practices  that  even  take  into  account  the  factor  of  opposition  .
2	I  think  even  some  teachers  are  getting  fed  up  with  the  immagrants  .
2	Now  there  is  30  seconds  I  will  never  get  back  .
0	It  is  easier  for  other  races  to  follow  the  herd  but  not  Whites  .
2	People.who.are.aware.of.Oildale  ,  are.often.abit.int  imidated.to.come.here  ,  lol  !  Yes  ,  It  's.abit.lacking.in  .spit  &  polish.There.appears.to.be.zero.in.the.Code.
2	How  many  feet  were  lost  ?
2	Most  of  those  Youth  were  goths  and  they  lit  up  when  they  saw  real  White  people  .
2	In  one  of  the  restrooms  ,  someone  has  drawn  an  arrow  on  the  wall  ,  pointing  towards  the  toilet  paper  ,  and  written  ``  CLA  degrees  :  take  one  .  ''
0	Tralee  is  a  disgrace  ,  the  place  looks  like  a  town  in  africa  nowThe  day  Ireland  becomes  a  muslim  country  is  the  day  i  stop  breathing  !
2	Get  the  dogs  out  and  track  him  down  ,  I  say  !!!
2	This  is  going  to  stir  up  a  lot  of  yellow  hatred  for  the  hebrews  .
2	I  myself  like  to  use  Euro  pride  world  wide  in  a  collective  effort  .
2	If  I  were  in  the  audience  ,  I  'd  clap  till  my  hands  were  numb  .
2	I  saw  a  few  video  tests  of  them  somewhere  ........
2	God  protect  and  bless  you  dear  lady  .
2	Is  My  Awakening  still  in  print  ?
2	I  think  you  should  try  to  speak  at  the  EURO  Conference  this  year  about  the  PLE  Concept  .
0	Is  that  overweight  fat  useless  bitch  blind  ?
2	A  small  trace  amounts  of  non  white  blood  a  few  generations  back  can  be  removed  naturally  by  generational  mixing  of  more  white  blood  into  the  lifeline  of  a  family  who  's  great  great  so  on  on  and  so  forth  engaged  in  one  incident  of  miscegenation  .
2	We  thank  you  for  your  support  !
2	If  you  need  some  help  and  I  could  provide  it  ,  send  me  a  PM  .
2	I  just  shake  my  head  every  time  this  thread  comes  to  the  front  page  .
